Opp ID,Opp Name,Type,Stage,Product Flag,CRM Region,Close Date,Start Date,Created Date,Qualified Date,Net New ACV (USD),Opp Owner,Account Owner,Week Start,Days from Qualified,Type,Reporting Region,Reporting Manager,Forecast Category
658,OPP - 658 - Net New,Net New,Stage 2,Dash,AMER,6/30/2025,7/25/2025,04/10/2025,04/11/2025,"$3,000",REP 21,REP 81,04/07/2025,81,Not Run-Rate,DASH,Remus Lupin,Pipeline
659,OPP - 659 - Net New,Net New,Stage 3,Dash,AMER,7/30/2025,7/30/2025,2/27/2025,2/27/2025,"$3,000",REP 58,REP 58,2/24/2025,153,Not Run-Rate,AMER,Harry Potter,Pipeline
660,OPP - 660 - Net New,Net New,Stage 3,Sign,AMER,6/30/2025,04/11/2025,04/03/2025,04/03/2025,"$3,000",REP 35,REP 35,3/31/2025,88,Not Run-Rate,AMER,Hermione Granger,Pipeline
661,OPP - 661 - Net New,Net New,Stage 4,Sign,AMER,5/20/2025,5/20/2025,04/11/2025,04/11/2025,"$3,000",REP 69,REP 69,04/07/2025,39,Not Run-Rate,AMER,Cho Chang,Best Case
662,OPP - 662 - Renewal,Renewal,Stage 3,Sign,AMER,06/12/2025,06/12/2025,08/12/2024,12/09/2024,"$2,904",REP 1,REP 1,12/09/2024,304,Not Run-Rate,AMER,Rubeus Hagrid,Pipeline
663,OPP - 663 - Renewal,Renewal,Stage 5,Sign,AMER,05/01/2025,05/01/2025,05/08/2024,3/25/2025,"$2,904",REP 1,REP 1,3/24/2025,358,Not Run-Rate,AMER,Rubeus Hagrid,Commit
664,OPP - 664 - Upsell,Upsell,Stage 6,Core,AMER,4/25/2025,3/19/2025,3/19/2025,3/19/2025,"$2,890",REP 10,REP 10,3/17/2025,37,Not Run-Rate,AMER,Susan Bones,Best Case
665,OPP - 665 - Net New,Net New,Stage 2,Core,AMER,5/30/2025,5/30/2025,04/09/2025,04/09/2025,"$2,880",REP 32,REP 32,04/07/2025,51,Not Run-Rate,AMER,Hermione Granger,Pipeline
666,OPP - 666 - Net New,Net New,Stage 3,Core,AMER,5/30/2025,3/31/2025,2/19/2025,2/20/2025,"$2,880",REP 32,REP 32,2/17/2025,100,Not Run-Rate,AMER,Hermione Granger,Pipeline
667,OPP - 667 - Upsell,Upsell,Stage 4,Core,AMER,4/30/2025,1/24/2025,1/23/2025,1/23/2025,"$2,880",REP 65,REP 65,1/20/2025,97,Not Run-Rate,AMER,Cho Chang,Best Case
668,OPP - 668 - Net New,Net New,Stage 4,Core,AMER,4/30/2025,04/11/2025,04/08/2025,04/08/2025,"$2,880",REP 32,REP 32,04/07/2025,22,Not Run-Rate,AMER,Hermione Granger,Best Case
669,OPP - 669 - Net New,Net New,Stage 5,Core,AMER,4/30/2025,2/28/2025,02/11/2025,02/11/2025,"$2,880",REP 32,REP 32,02/10/2025,78,Not Run-Rate,AMER,Hermione Granger,Commit
670,OPP - 670 - Net New,Net New,Stage 5,Sign,EMEA,4/30/2025,4/30/2025,2/27/2025,2/27/2025,"$2,829",REP 9,REP 9,2/24/2025,62,Not Run-Rate,EMEA,Amelia Bones,Commit
671,OPP - 671 - Renewal,Renewal,Stage 5,Sign,AMER,5/23/2025,5/23/2025,5/23/2024,03/11/2025,"$2,825",REP 52,REP 52,03/10/2025,365,Not Run-Rate,AMER,Rubeus Hagrid,Commit
672,OPP - 672 - Renewal,Renewal,Stage 5,Core,EMEA,6/30/2025,6/30/2025,6/27/2024,3/17/2025,"$2,821",REP 45,REP 45,3/17/2025,368,Not Run-Rate,EMEA,Terry Boot,Commit
673,OPP - 673 - Net New,Net New,Stage 2,Sign,AMER,6/30/2025,06/06/2025,04/08/2025,04/08/2025,"$2,805",REP 2,REP 2,04/07/2025,83,Not Run-Rate,AMER,Hermione Granger,Pipeline
674,OPP - 674 - Upsell,Upsell,Stage 5,Core,EMEA,5/31/2025,5/31/2025,03/02/2025,03/02/2025,"$2,803",REP 66,REP 66,2/28/2025,90,Not Run-Rate,EMEA,Terry Boot,Commit
675,OPP - 675 - Renewal,Renewal,Stage 2,Core,AMER,05/01/2025,05/01/2025,4/24/2024,4/24/2024,"$2,784",REP 59,REP 59,4/22/2024,372,Not Run-Rate,AMER,Cho Chang,Pipeline
676,OPP - 676 - Net New,Net New,Stage 3,Core,AMER,5/30/2025,5/30/2025,04/01/2025,04/01/2025,"$2,760",REP 35,REP 35,3/31/2025,59,Not Run-Rate,AMER,Hermione Granger,Pipeline
677,OPP - 677 - Net New,Net New,Stage 3,Core,EMEA,5/30/2025,12/06/2024,11/25/2024,11/25/2024,"$2,756",REP 17,REP 17,11/25/2024,186,Not Run-Rate,EMEA,Amelia Bones,Pipeline
678,OPP - 678 - Net New,Net New,Stage 5,Core,EMEA,9/30/2025,3/14/2025,2/27/2025,2/27/2025,"$2,756",REP 9,REP 9,2/24/2025,215,Not Run-Rate,EMEA,Amelia Bones,Commit
679,OPP - 679 - Net New,Net New,Stage 5,Core,EMEA,9/30/2025,3/14/2025,03/06/2025,03/06/2025,"$2,756",REP 9,REP 9,03/03/2025,208,Not Run-Rate,EMEA,Amelia Bones,Commit
680,OPP - 680 - Renewal,Renewal,Stage 2,Core,AMER,05/02/2025,05/02/2025,4/17/2024,10/21/2024,"$2,733",REP 54,REP 54,10/21/2024,380,Not Run-Rate,AMER,Filius Flitwick,Pipeline
681,OPP - 681 - Renewal,Renewal,Stage 5,Core,AMER,5/31/2025,5/31/2025,5/30/2024,5/30/2024,"$2,700",REP 33,REP 33,5/27/2024,366,Not Run-Rate,AMER,Susan Bones,Commit
682,OPP - 682 - Renewal,Renewal,Stage 5,Core,AMER,5/17/2025,5/17/2025,5/17/2024,5/17/2024,"$2,700",REP 57,REP 57,5/13/2024,365,Not Run-Rate,AMER,Cho Chang,Commit
683,OPP - 683 - Net New,Net New,Stage 3,Dash,EMEA,4/30/2025,12/31/2024,12/05/2024,12/05/2024,"$2,700",REP 13,REP 85,12/02/2024,146,Not Run-Rate,EMEA,Terry Boot,Pipeline
684,OPP - 684 - Renewal,Renewal,Stage 5,Core,AMER,06/05/2025,06/05/2025,5/13/2024,03/07/2025,"$2,699",REP 47,REP 47,03/03/2025,388,Not Run-Rate,AMER,Cho Chang,Commit
685,OPP - 685 - Renewal,Renewal,Stage 3,Core,AMER,6/30/2025,6/30/2025,8/13/2024,8/28/2024,"$2,677",REP 25,REP 25,8/26/2024,321,Not Run-Rate,AMER,Harry Potter,Pipeline
686,OPP - 686 - Renewal,Renewal,Stage 3,Core,AMER,06/10/2025,06/10/2025,6/14/2024,6/14/2024,"$2,640",REP 57,REP 57,06/10/2024,361,Not Run-Rate,AMER,Cho Chang,Pipeline
687,OPP - 687 - Upsell,Upsell,Stage 4,Sign,AMER,05/09/2025,05/10/2025,3/21/2025,3/21/2025,"$2,640",REP 25,REP 25,3/17/2025,49,Not Run-Rate,AMER,Harry Potter,Best Case
688,OPP - 688 - Renewal,Renewal,Stage 2,Core,AMER,6/30/2025,6/30/2025,5/30/2024,6/25/2024,"$2,624",REP 12,REP 12,6/24/2024,396,Not Run-Rate,AMER,Harry Potter,Pipeline
689,OPP - 689 - Net New,Net New,Stage 2,Dash,AMER,5/30/2025,3/31/2025,03/04/2025,03/04/2025,"$2,580",REP 21,NOT ASSIGNED,03/03/2025,87,Not Run-Rate,DASH,Remus Lupin,Pipeline
690,OPP - 690 - Net New,Net New,Stage 2,Sign,EMEA,5/22/2025,4/20/2025,3/21/2025,3/21/2025,"$2,526",REP 46,REP 46,3/17/2025,62,Not Run-Rate,EMEA,Amelia Bones,Pipeline
691,OPP - 691 - Renewal,Renewal,Stage 5,Core,EMEA,4/23/2025,4/23/2025,4/23/2024,04/08/2025,"$2,458",REP 26,REP 26,04/07/2025,365,Not Run-Rate,EMEA,Ron Weasley,Commit
692,OPP - 692 - Upsell,Upsell,Stage 6,Sign,AMER,04/07/2025,04/07/2025,04/09/2025,04/09/2025,"$2,455",REP 52,REP 52,04/07/2025,-2,Run-Rate,AMER,Rubeus Hagrid,Commit
693,OPP - 693 - Renewal,Renewal,Stage 4,Core,AMER,6/18/2025,6/18/2025,6/18/2024,3/27/2025,"$2,434",REP 43,REP 43,3/24/2025,365,Not Run-Rate,AMER,Filius Flitwick,Best Case
694,OPP - 694 - Net New,Net New,Stage 3,Core,JAPAN,9/25/2025,11/01/2024,09/10/2024,10/02/2024,"$2,431",REP 11,REP 11,9/30/2024,380,Not Run-Rate,JAPAN,Colin Creevey,Pipeline
695,OPP - 695 - Upsell,Upsell,Stage 6,Core,AMER,04/03/2025,04/03/2025,04/02/2025,04/02/2025,"$2,418",REP 57,REP 57,3/31/2025,1,Run-Rate,AMER,Cho Chang,Commit
696,OPP - 696 - Upsell,Upsell,Stage 6,Core,AMER,05/09/2025,05/09/2025,02/08/2025,02/08/2025,"$2,400",REP 59,REP 59,02/07/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
697,OPP - 697 - Upsell,Upsell,Stage 2,Core,AMER,6/28/2025,10/16/2024,10/16/2024,10/16/2024,"$2,400",REP 8,REP 8,10/14/2024,255,Not Run-Rate,AMER,Filius Flitwick,Pipeline
698,OPP - 698 - Net New,Net New,Stage 2,Sign,AMER,6/30/2025,6/30/2025,04/02/2025,04/02/2025,"$2,400",REP 2,NOT ASSIGNED,3/31/2025,89,Not Run-Rate,AMER,Hermione Granger,Pipeline
699,OPP - 699 - Net New,Net New,Stage 2,Sign,AMER,5/31/2025,04/08/2025,04/08/2025,04/08/2025,"$2,400",REP 2,REP 2,04/07/2025,53,Not Run-Rate,AMER,Hermione Granger,Pipeline
700,OPP - 700 - Net New,Net New,Stage 3,Core,AMER,06/02/2025,06/11/2024,04/11/2024,04/11/2024,"$2,400",REP 59,REP 59,04/08/2024,417,Not Run-Rate,AMER,Cho Chang,Pipeline
701,OPP - 701 - Net New,Net New,Stage 3,Core,AMER,6/20/2025,07/01/2024,6/26/2024,6/26/2024,"$2,400",REP 39,REP 39,6/24/2024,359,Not Run-Rate,AMER,Filius Flitwick,Pipeline
702,OPP - 702 - Net New,Net New,Stage 3,Core,AMER,6/30/2025,6/30/2025,3/29/2025,3/31/2025,"$2,400",REP 14,REP 14,3/31/2025,93,Not Run-Rate,AMER,Hermione Granger,Pipeline
703,OPP - 703 - Net New,Net New,Stage 4,Core,AMER,6/30/2025,6/30/2025,03/10/2025,03/10/2025,"$2,400",REP 14,REP 14,03/10/2025,112,Not Run-Rate,AMER,Hermione Granger,Best Case
704,OPP - 704 - Upsell,Upsell,Stage 5,Core,AMER,5/23/2025,5/23/2025,2/26/2025,2/26/2025,"$2,400",REP 54,REP 54,2/24/2025,86,Not Run-Rate,AMER,Filius Flitwick,Commit
705,OPP - 705 - Renewal,Renewal,Stage 3,Core,AMER,6/22/2025,6/22/2025,05/07/2024,2/13/2025,"$2,376",REP 50,REP 50,02/10/2025,411,Not Run-Rate,AMER,Harry Potter,Pipeline
706,OPP - 706 - Renewal,Renewal,Stage 5,Core,AMER,6/20/2025,6/20/2025,6/25/2024,3/27/2025,"$2,376",REP 39,REP 39,3/24/2025,360,Not Run-Rate,AMER,Filius Flitwick,Commit
707,OPP - 707 - Renewal,Renewal,Stage 5,Core,AMER,5/13/2025,5/13/2025,5/16/2023,2/14/2024,"$2,375",REP 40,REP 40,02/12/2024,728,Not Run-Rate,AMER,Harry Potter,Commit
708,OPP - 708 - Upsell,Upsell,Stage 5,Core,AMER,4/17/2025,4/17/2025,1/18/2025,1/18/2025,"$2,340",REP 42,REP 42,1/17/2025,89,Not Run-Rate,AMER,Filius Flitwick,Commit
709,OPP - 709 - Net New,Net New,Stage 2,Core,AMER,06/01/2025,10/01/2024,07/02/2024,07/02/2024,"$2,304",REP 8,REP 8,07/01/2024,334,Not Run-Rate,AMER,Filius Flitwick,Pipeline
710,OPP - 710 - Renewal,Renewal,Stage 2,Core,EMEA,05/11/2025,05/11/2025,05/11/2024,1/16/2025,"$2,266",REP 51,REP 51,1/13/2025,365,Not Run-Rate,EMEA,Cho Chang,Pipeline
711,OPP - 711 - Upsell,Upsell,Stage 5,Core,AMER,06/08/2025,06/08/2025,03/10/2024,03/10/2024,"$2,263",REP 38,REP 38,03/08/2024,455,Not Run-Rate,AMER,Rubeus Hagrid,Commit
712,OPP - 712 - Upsell,Upsell,Stage 5,Core,AMER,5/26/2025,5/26/2025,2/27/2025,2/27/2025,"$2,243",REP 36,REP 36,2/24/2025,88,Not Run-Rate,AMER,Harry Potter,Commit
713,OPP - 713 - Renewal,Renewal,Stage 6,Core,AMER,4/24/2025,4/24/2025,4/24/2024,12/27/2024,"$2,160",REP 67,REP 67,12/23/2024,365,Not Run-Rate,AMER,Cho Chang,Commit
714,OPP - 714 - Net New,Net New,Stage 2,Core,AMER,6/30/2025,4/30/2025,04/11/2025,04/11/2025,"$2,160",REP 32,REP 32,04/07/2025,80,Not Run-Rate,AMER,Hermione Granger,Pipeline
715,OPP - 715 - Upsell,Upsell,Stage 5,Core,AMER,05/12/2025,05/12/2025,02/11/2025,02/11/2025,"$2,160",REP 58,REP 58,02/10/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
716,OPP - 716 - Renewal,Renewal,Stage 6,Core,AMER,4/22/2025,4/22/2025,4/22/2022,1/20/2025,"$2,117",REP 53,REP 53,1/20/2025,1096,Not Run-Rate,AMER,Cho Chang,Commit
717,OPP - 717 - Net New,Net New,Stage 2,Core,AMER,6/30/2025,3/26/2025,3/26/2025,3/26/2025,"$2,100",REP 50,REP 50,3/24/2025,96,Not Run-Rate,AMER,Harry Potter,Pipeline
718,OPP - 718 - Renewal,Renewal,Stage 2,Core,AMER,6/22/2025,6/22/2025,05/10/2024,7/18/2024,"$2,100",REP 62,REP 62,7/15/2024,408,Not Run-Rate,AMER,Harry Potter,Pipeline
719,OPP - 719 - Upsell,Upsell,Stage 5,Core,AMER,05/10/2025,05/10/2025,02/09/2025,02/09/2025,"$2,100",REP 6,REP 6,02/07/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
720,OPP - 720 - Upsell,Upsell,Stage 5,Core,AMER,5/20/2025,5/20/2025,2/19/2025,2/19/2025,"$2,100",REP 47,REP 47,2/17/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
721,OPP - 721 - Renewal,Renewal,Stage 5,Core,AMER,5/25/2025,5/25/2025,5/16/2024,2/26/2025,"$2,100",REP 48,REP 48,2/24/2025,374,Not Run-Rate,AMER,Harry Potter,Commit
722,OPP - 722 - Renewal,Renewal,Stage 5,Core,AMER,4/18/2025,4/18/2025,3/21/2024,04/04/2024,"$2,094",REP 40,REP 40,04/01/2024,393,Not Run-Rate,AMER,Harry Potter,Commit
723,OPP - 723 - Upsell,Upsell,Stage 5,Core,EMEA,05/09/2025,05/09/2025,02/12/2025,02/12/2025,"$2,089",REP 46,REP 46,02/10/2025,86,Not Run-Rate,EMEA,Amelia Bones,Commit
724,OPP - 724 - Upsell,Upsell,Stage 5,Core,AMER,5/31/2025,5/31/2025,03/02/2025,03/02/2025,"$2,088",REP 12,REP 12,2/28/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
725,OPP - 725 - Renewal,Renewal,Stage 6,Core,AMER,4/15/2025,4/15/2025,3/26/2024,1/16/2025,"$2,079",REP 40,REP 40,1/13/2025,385,Not Run-Rate,AMER,Harry Potter,Commit
726,OPP - 726 - Renewal,Renewal,Stage 2,Core,AMER,6/28/2025,6/28/2025,6/28/2024,6/28/2024,"$2,079",REP 59,REP 59,6/24/2024,365,Not Run-Rate,AMER,Cho Chang,Pipeline
727,OPP - 727 - Renewal,Renewal,Stage 2,Core,EMEA,4/25/2025,4/25/2025,3/28/2024,3/28/2024,"$2,067",REP 51,REP 51,3/25/2024,393,Not Run-Rate,EMEA,Cho Chang,Pipeline
728,OPP - 728 - Upsell,Upsell,Stage 5,Core,AMER,4/24/2025,4/24/2025,1/24/2025,1/24/2025,"$2,066",REP 40,REP 40,1/20/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
729,OPP - 729 - Renewal,Renewal,Stage 5,Sign,AMER,08/02/2025,08/02/2025,8/15/2024,2/24/2025,"$2,063",REP 33,REP 33,2/24/2025,352,Not Run-Rate,AMER,Susan Bones,Commit
730,OPP - 730 - Renewal,Renewal,Stage 4,Core,AMER,4/30/2025,4/30/2025,4/30/2024,3/27/2025,"$2,052",REP 43,REP 43,3/24/2025,365,Not Run-Rate,AMER,Filius Flitwick,Best Case
731,OPP - 731 - Renewal,Renewal,Stage 5,Core,AMER,5/17/2025,5/17/2025,06/05/2024,04/07/2025,"$2,047",REP 12,REP 12,04/07/2025,346,Not Run-Rate,AMER,Harry Potter,Commit
732,OPP - 732 - Renewal,Renewal,Stage 6,Core,AMER,5/16/2025,5/16/2025,5/15/2024,5/15/2024,"$2,016",REP 65,REP 65,5/13/2024,366,Not Run-Rate,AMER,Cho Chang,Commit
733,OPP - 733 - Net New,Net New,Stage 5,Core,AMER,5/15/2025,6/27/2025,3/24/2025,3/31/2025,"$2,016",REP 32,REP 32,3/31/2025,52,Not Run-Rate,AMER,Hermione Granger,Commit
734,OPP - 734 - Net New,Net New,Stage 3,Core,AMER,7/30/2025,2/28/2025,02/07/2025,02/10/2025,"$1,989",REP 32,REP 32,02/10/2025,173,Not Run-Rate,AMER,Hermione Granger,Pipeline
735,OPP - 735 - Renewal,Renewal,Stage 2,Core,AMER,5/30/2025,5/30/2025,5/29/2024,5/29/2024,"$1,985",REP 6,REP 6,5/27/2024,366,Not Run-Rate,AMER,Cho Chang,Pipeline
736,OPP - 736 - Renewal,Renewal,Stage 2,Core,AMER,5/18/2025,5/18/2025,5/18/2024,12/02/2024,"$1,980",REP 70,NOT ASSIGNED,12/02/2024,365,Not Run-Rate,AMER,Draco Malfoy,Pipeline
737,OPP - 737 - Renewal,Renewal,Stage 3,Core,AMER,06/06/2025,06/06/2025,06/05/2024,2/27/2025,"$1,973",REP 36,REP 36,2/24/2025,366,Not Run-Rate,AMER,Harry Potter,Pipeline
738,OPP - 738 - Upsell,Upsell,Stage 2,Core,AMER,6/28/2025,12/31/2024,10/17/2024,10/17/2024,"$1,958",REP 8,REP 8,10/14/2024,254,Not Run-Rate,AMER,Filius Flitwick,Best Case
739,OPP - 739 - Upsell,Upsell,Stage 5,Core,AMER,4/19/2025,4/19/2025,1/20/2025,1/20/2025,"$1,956",REP 50,REP 50,1/20/2025,89,Not Run-Rate,AMER,Harry Potter,Commit
740,OPP - 740 - Renewal,Renewal,Stage 4,Core,AMER,6/28/2025,6/28/2025,6/28/2024,3/25/2025,"$1,938",REP 25,REP 25,3/24/2025,365,Not Run-Rate,AMER,Harry Potter,Best Case
741,OPP - 741 - Renewal,Renewal,Stage 5,Core,AMER,05/01/2025,05/01/2025,05/01/2023,1/22/2025,"$1,929",REP 12,REP 12,1/20/2025,731,Not Run-Rate,AMER,Harry Potter,Commit
742,OPP - 742 - Upsell,Upsell,Stage 5,Core,AMER,6/21/2025,6/21/2025,3/23/2025,3/23/2025,"$1,926",REP 57,REP 57,3/21/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
743,OPP - 743 - Renewal,Renewal,Stage 2,Core,AMER,05/12/2025,05/12/2025,05/07/2024,3/26/2025,"$1,920",REP 59,REP 59,3/24/2025,370,Not Run-Rate,AMER,Cho Chang,Pipeline
744,OPP - 744 - Renewal,Renewal,Stage 4,Core,AMER,07/03/2025,07/03/2025,07/03/2024,08/07/2024,"$1,890",REP 54,REP 54,08/05/2024,365,Not Run-Rate,AMER,Filius Flitwick,Best Case
745,OPP - 745 - Renewal,Renewal,Stage 2,Core,AMER,5/31/2025,5/31/2025,5/31/2024,1/31/2025,"$1,872",REP 59,REP 59,1/27/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
746,OPP - 746 - Upsell,Upsell,Stage 5,Core,AMER,6/23/2025,6/23/2025,3/25/2025,3/25/2025,"$1,850",REP 33,REP 33,3/24/2025,90,Not Run-Rate,AMER,Susan Bones,Commit
747,OPP - 747 - Renewal,Renewal,Stage 2,Core,AMER,7/13/2025,7/13/2025,7/13/2024,1/16/2025,"$1,824",REP 36,REP 36,1/13/2025,365,Not Run-Rate,AMER,Harry Potter,Pipeline
748,OPP - 748 - Net New,Net New,Stage 2,Send,AMER,6/30/2025,3/31/2025,2/13/2025,2/16/2025,"$1,800",REP 14,REP 14,2/14/2025,137,Not Run-Rate,AMER,Hermione Granger,Pipeline
749,OPP - 749 - Renewal,Renewal,Stage 3,Core,AMER,6/30/2025,6/30/2025,6/14/2022,03/06/2025,"$1,800",REP 50,REP 50,03/03/2025,1112,Not Run-Rate,AMER,Harry Potter,Pipeline
750,OPP - 750 - Upsell,Upsell,Stage 5,Core,AMER,4/13/2025,4/13/2025,1/13/2025,1/13/2025,"$1,800",REP 12,REP 12,1/13/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
751,OPP - 751 - Upsell,Upsell,Stage 5,Core,AMER,4/24/2025,4/24/2025,1/24/2025,1/24/2025,"$1,800",REP 47,REP 47,1/20/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
752,OPP - 752 - Net New,Net New,Stage 3,Send,AMER,6/13/2025,11/18/2024,8/22/2024,8/22/2024,"$1,800",REP 36,REP 36,8/19/2024,295,Not Run-Rate,AMER,Harry Potter,Pipeline
753,OPP - 753 - Renewal,Renewal,Stage 2,Core,AMER,6/30/2025,6/30/2025,6/30/2024,3/31/2025,"$1,782",REP 6,REP 6,3/31/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
754,OPP - 754 - Renewal,Renewal,Stage 2,Core,AMER,06/01/2025,06/01/2025,06/01/2024,3/28/2025,"$1,766",REP 22,REP 22,3/24/2025,365,Not Run-Rate,AMER,Filius Flitwick,Pipeline
755,OPP - 755 - Upsell,Upsell,Stage 3,Core,AMER,4/25/2025,3/14/2025,2/25/2025,2/25/2025,"$1,755",REP 43,REP 43,2/24/2025,59,Not Run-Rate,AMER,Filius Flitwick,Pipeline
756,OPP - 756 - Upsell,Upsell,Stage 5,Core,AMER,06/02/2025,06/02/2025,03/04/2025,03/04/2025,"$1,755",REP 58,REP 58,03/03/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
757,OPP - 757 - Upsell,Upsell,Stage 5,Core,AMER,6/20/2025,6/20/2025,3/22/2025,3/22/2025,"$1,738",REP 62,REP 62,3/21/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
758,OPP - 758 - Upsell,Upsell,Stage 5,Core,AMER,05/12/2025,05/12/2025,2/13/2025,2/13/2025,"$1,733",REP 53,REP 53,02/10/2025,88,Not Run-Rate,AMER,Cho Chang,Commit
759,OPP - 759 - Renewal,Renewal,Stage 2,Core,EMEA,08/01/2025,08/01/2025,6/24/2022,11/02/2023,"$1,728",REP 71,NOT ASSIGNED,10/30/2023,1134,Not Run-Rate,EMEA,Colin Creevey,Pipeline
760,OPP - 760 - Renewal,Renewal,Stage 2,Core,AMER,5/17/2025,5/17/2025,4/26/2024,4/26/2024,"$1,728",REP 59,REP 59,4/22/2024,386,Not Run-Rate,AMER,Cho Chang,Pipeline
761,OPP - 761 - Renewal,Renewal,Stage 3,Sign,AMER,6/15/2025,6/15/2025,06/03/2022,04/03/2025,"$1,728",REP 44,REP 44,3/31/2025,1108,Not Run-Rate,AMER,Cho Chang,Pipeline
762,OPP - 762 - Renewal,Renewal,Stage 3,Core,AMER,5/25/2025,5/25/2025,5/26/2024,1/31/2025,"$1,728",REP 56,REP 56,1/27/2025,364,Not Run-Rate,AMER,Cho Chang,Pipeline
763,OPP - 763 - Renewal,Renewal,Stage 2,Core,AMER,05/12/2025,05/12/2025,05/12/2024,3/27/2025,"$1,704",REP 61,REP 61,3/24/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
764,OPP - 764 - Renewal,Renewal,Stage 5,Core,AMER,5/24/2025,5/24/2025,5/25/2024,3/26/2025,"$1,685",REP 67,REP 67,3/24/2025,364,Not Run-Rate,AMER,Cho Chang,Commit
765,OPP - 765 - Renewal,Renewal,Stage 2,Sign,AMER,5/26/2025,5/26/2025,05/06/2024,03/12/2025,"$1,680",REP 44,REP 44,03/10/2025,385,Not Run-Rate,AMER,Cho Chang,Pipeline
766,OPP - 766 - Renewal,Renewal,Stage 2,Core,AMER,6/14/2025,6/14/2025,6/14/2024,1/17/2025,"$1,680",REP 50,REP 48,1/13/2025,365,Not Run-Rate,AMER,Harry Potter,Pipeline
767,OPP - 767 - Renewal,Renewal,Stage 5,Core,AMER,6/24/2025,6/24/2025,05/10/2024,02/07/2025,"$1,664",REP 6,REP 6,02/03/2025,410,Not Run-Rate,AMER,Cho Chang,Commit
768,OPP - 768 - Upsell,Upsell,Stage 5,Core,AMER,07/01/2025,07/01/2025,01/02/2025,01/02/2025,"$1,650",REP 33,REP 33,12/30/2024,180,Not Run-Rate,AMER,Susan Bones,Commit
769,OPP - 769 - Upsell,Upsell,Stage 5,Core,APAC,4/19/2025,4/19/2025,1/20/2025,1/20/2025,"$1,643",REP 30,REP 30,1/20/2025,89,Not Run-Rate,APAC,Severus Snape,Commit
770,OPP - 770 - Renewal,Renewal,Stage 6,Core,AMER,5/13/2025,5/13/2025,5/13/2024,03/06/2025,"$1,584",REP 25,REP 25,03/03/2025,365,Not Run-Rate,AMER,Harry Potter,Commit
771,OPP - 771 - Upsell,Upsell,Stage 5,Core,AMER,6/30/2025,6/30/2025,04/01/2025,04/01/2025,"$1,575",REP 59,REP 59,3/31/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
772,OPP - 772 - Upsell,Upsell,Stage 5,Core,AMER,6/22/2025,6/22/2025,3/24/2025,3/24/2025,"$1,568",REP 48,REP 48,3/24/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
773,OPP - 773 - Net New,Net New,Stage 3,Core,AMER,4/30/2025,2/28/2025,12/06/2024,12/06/2024,"$1,540",REP 14,NOT ASSIGNED,12/02/2024,145,Not Run-Rate,AMER,Hermione Granger,Pipeline
774,OPP - 774 - Renewal,Renewal,Stage 4,Sign,AMER,08/07/2025,08/07/2025,08/07/2024,12/05/2024,"$1,536",REP 64,REP 64,12/02/2024,365,Not Run-Rate,AMER,Cho Chang,Best Case
775,OPP - 775 - Upsell,Upsell,Stage 5,Core,EMEA,6/30/2025,6/30/2025,04/05/2025,04/05/2025,"$1,532",REP 45,REP 45,04/04/2025,86,Not Run-Rate,EMEA,Terry Boot,Commit
776,OPP - 776 - Renewal,Renewal,Stage 5,Core,AMER,6/30/2025,6/30/2025,6/28/2024,6/28/2024,"$1,530",REP 59,REP 59,6/24/2024,367,Not Run-Rate,AMER,Cho Chang,Commit
777,OPP - 777 - Renewal,Renewal,Stage 2,Sign,AMER,6/16/2025,6/16/2025,07/11/2024,3/26/2025,"$1,521",REP 52,REP 52,3/24/2025,340,Not Run-Rate,AMER,Rubeus Hagrid,Pipeline
778,OPP - 778 - Renewal,Renewal,Stage 2,Sign,AMER,06/05/2025,06/05/2025,06/05/2024,2/18/2025,"$1,512",REP 59,REP 59,2/17/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
779,OPP - 779 - Renewal,Renewal,Stage 2,Core,AMER,7/30/2025,7/30/2025,08/05/2024,10/29/2024,"$1,512",REP 41,REP 41,10/28/2024,359,Not Run-Rate,AMER,Rubeus Hagrid,Pipeline
780,OPP - 780 - Net New,Net New,Stage 6,Sign,AMER,04/04/2025,04/01/2025,1/23/2025,1/23/2025,"$1,500",REP 35,REP 35,1/20/2025,71,Not Run-Rate,AMER,Hermione Granger,Commit
781,OPP - 781 - Net New,Net New,Stage 3,Sign,AMER,6/30/2025,04/01/2025,03/07/2025,03/07/2025,"$1,500",REP 53,REP 53,03/03/2025,115,Not Run-Rate,AMER,Cho Chang,Pipeline
